Hours Studied,Attendance,Sleep Hours,Tutoring Sessions,Physical Activity,Exam Score,Extracurricular Activities_Yes,Internet Access_Yes,School Type_Public,Parental Involvement,Resource Access,Motivation Level,Family Income,Teacher Quality,Parental Education Level
11,75,8,3,3,62,False,True,True,0,2,1,0,1,1
23,97,6,1,3,72,True,True,False,1,1,0,0,1,0
24,61,10,0,3,62,False,True,False,1,1,0,0,1,0
13,94,7,2,4,67,True,True,True,0,1,2,0,2,1
11,69,8,0,2,58,True,True,True,0,1,0,0,1,1
16,94,6,3,4,69,True,True,True,0,1,1,1,2,1
16,66,9,0,4,60,False,True,False,1,0,1,0,2,1
25,83,7,2,4,72,True,True,True,2,2,2,0,1,1
16,96,7,0,3,66,False,True,True,1,1,1,0,0,0
15,79,7,2,3,66,True,True,True,1,2,1,0,1,1
16,90,5,1,4,69,True,True,False,1,2,0,2,1,0
27,92,7,2,4,70,True,True,True,0,1,0,0,1,1
20,89,8,2,1,70,True,True,True,0,1,1,1,2,2
19,97,5,0,3,70,False,True,False,2,2,0,1,0,1
19,78,9,2,2,67,True,True,True,0,2,1,0,2,1
28,67,7,2,3,67,True,True,True,2,1,1,1,1,0
16,62,7,0,3,59,False,True,True,0,0,2,1,1,0
28,70,4,1,2,67,True,True,False,1,1,0,1,1,0
21,66,7,1,4,65,True,True,False,2,1,1,0,1,2
19,82,5,1,3,68,False,True,True,1,1,1,2,1,1
35,67,6,1,3,71,True,True,True,2,2,0,0,1,1
14,62,5,2,3,61,False,True,True,1,1,1,0,1,1
18,61,6,0,3,63,True,True,True,1,1,1,1,1,0
13,93,7,1,3,67,True,True,False,1,2,0,0,2,0
26,84,7,1,4,69,False,False,True,2,1,1,1,2,1
30,74,8,0,3,70,False,True,True,1,2,0,1,1,0
30,96,4,0,3,69,True,False,True,1,0,2,0,0,0
27,63,7,1,4,66,True,True,True,2,1,1,0,2,0
19,99,7,1,4,70,True,True,True,1,0,0,1,1,0
18,85,6,2,2,67,True,True,True,1,1,0,1,2,2
10,67,6,0,2,61,False,True,False,2,2,1,0,2,0
32,87,9,2,2,74,True,True,False,1,2,1,1,0,2
23,91,10,1,3,70,True,True,False,1,2,0,1,2,1
17,77,4,0,4,66,True,True,False,2,1,0,1,1,0
28,94,6,1,1,73,True,True,True,1,2,2,0,2,0
14,66,5,1,2,62,True,True,False,1,1,1,1,1,0
22,71,7,2,2,65,True,True,True,1,0,0,0,2,0
19,64,9,0,3,62,False,True,False,2,1,0,1,2,0
24,68,8,1,4,64,True,False,True,0,1,1,0,0,2
20,70,7,1,2,63,True,True,True,1,1,1,0,1,0
11,97,7,1,4,69,False,True,True,1,1,1,1,1,0
20,63,7,3,5,63,False,True,True,1,1,0,0,2,2
26,77,8,1,4,67,True,True,True,1,1,1,0,1,1
20,81,8,1,2,65,False,True,False,1,0,1,1,1,0
25,96,8,0,1,71,False,True,False,1,2,1,0,1,0
14,100,4,3,3,71,True,True,True,1,1,1,0,1,2
20,90,7,0,4,69,False,True,True,1,1,2,1,2,2
16,99,7,2,3,71,True,True,False,1,2,1,0,2,2
24,91,8,1,5,68,True,True,True,0,1,1,0,1,0
20,99,7,2,0,70,True,True,True,0,1,1,0,1,0
24,88,8,0,3,71,True,True,False,1,2,1,0,2,2
27,63,6,1,4,68,True,True,True,1,1,1,1,1,2
24,76,8,1,4,69,False,True,False,0,2,1,2,1,0
22,86,9,4,2,71,True,True,False,1,1,1,1,0,1
14,74,5,2,3,63,False,False,False,2,1,0,0,2,1
20,71,5,4,4,66,False,True,True,0,1,1,1,1,2
17,83,8,1,3,67,False,True,True,1,1,1,0,1,1
18,97,7,3,3,71,True,True,False,2,0,1,2,1,0
18,61,9,0,2,59,False,True,True,0,0,1,1,1,1
14,91,7,0,2,67,True,True,True,2,1,1,2,1,0
8,89,8,2,4,66,False,True,True,2,2,1,1,1,0
16,99,6,1,3,72,True,True,True,0,2,2,2,2,0
21,97,8,0,3,70,False,True,True,2,2,0,0,2,2
12,90,8,3,3,68,True,True,True,1,1,0,2,1,0
20,81,6,0,2,63,False,True,True,0,1,0,0,0,1
31,68,9,3,2,69,False,True,True,1,1,1,2,2,2
26,82,4,0,3,67,False,True,False,0,1,0,0,0,0
30,91,7,1,3,75,True,True,True,1,2,0,1,2,1
22,96,5,0,2,67,True,True,False,0,0,1,1,2,0
27,92,5,0,3,74,True,True,False,2,2,1,1,2,2
16,68,8,1,4,66,True,True,True,1,2,1,1,2,2
16,84,5,2,1,65,True,False,True,1,2,1,0,1,0
4,73,5,1,1,60,True,True,True,0,1,2,0,2,0
27,60,8,1,4,63,False,True,False,1,2,2,1,1,0
29,68,5,3,2,69,True,True,True,0,2,0,2,2,2
17,65,9,1,2,64,False,True,True,2,2,1,1,1,0
18,94,8,1,4,68,True,True,False,0,1,1,1,1,1
15,70,6,2,4,63,False,True,True,1,1,0,1,0,0
22,71,8,0,2,65,True,True,True,1,1,0,1,2,2
27,98,4,0,3,74,False,True,True,1,2,1,2,1,0
10,75,8,2,2,65,True,True,True,1,2,1,0,1,2
22,60,5,0,2,61,True,True,True,1,1,1,0,1,0
18,71,6,1,3,66,True,True,True,1,2,1,0,2,0
21,65,6,1,3,67,True,True,True,1,2,2,1,2,0
23,64,9,0,3,66,True,True,True,2,1,1,0,2,1
19,63,6,4,2,69,False,True,False,2,1,2,2,1,2
19,84,7,2,3,65,True,True,True,1,1,0,0,1,0
19,68,6,2,3,65,False,True,True,2,2,1,1,1,0
26,74,6,0,3,66,False,True,False,2,1,1,0,1,0
23,94,5,2,2,73,False,True,True,1,2,0,1,2,2
21,77,7,2,2,64,True,True,True,0,1,1,0,2,0
12,97,7,0,5,67,True,True,True,1,0,0,0,2,0
18,80,8,0,1,67,True,True,False,1,0,2,1,2,1
25,76,7,3,4,68,True,True,True,1,0,1,1,1,0
20,90,7,2,3,71,True,True,True,1,0,1,2,2,1
24,63,8,0,3,64,True,True,False,1,1,1,0,2,0
31,64,6,1,2,67,True,True,True,1,1,1,1,1,0
26,86,5,2,1,68,False,True,False,1,0,1,0,2,0
21,79,8,1,3,67,True,True,False,0,1,2,0,2,1
17,92,6,3,2,70,True,True,True,0,1,2,1,2,1
5,97,7,2,3,64,True,True,False,1,0,1,1,1,0
19,76,6,0,4,63,True,True,True,1,1,1,0,1,0
18,84,6,3,4,71,False,True,True,2,2,1,2,1,0
22,80,4,1,3,64,False,True,True,0,0,0,0,1,2
19,99,8,3,4,70,False,True,False,0,0,2,1,1,0
18,93,4,3,3,70,False,True,True,1,2,2,0,1,1
9,96,9,1,1,67,True,True,False,1,2,1,2,1,0
14,70,9,1,4,62,True,True,True,1,1,0,0,2,1
23,91,6,2,2,69,False,True,False,1,1,0,0,2,0
30,71,9,2,1,69,False,True,True,0,2,0,2,1,0
19,68,10,0,3,62,False,False,True,0,2,0,0,1,1
22,98,7,1,1,70,False,True,False,0,1,2,2,1,1
26,61,8,2,3,66,True,True,True,1,1,2,1,2,0
15,99,7,1,3,69,False,True,True,2,1,0,0,1,0
22,66,9,3,3,65,True,True,True,1,0,1,0,2,2
16,93,5,0,3,66,True,True,True,0,2,0,1,1,0
25,71,7,2,3,69,True,True,True,2,1,0,0,1,0
21,74,8,1,5,66,True,True,False,2,1,0,1,1,0
22,69,8,1,3,65,True,True,True,0,2,1,0,2,0
15,83,7,1,2,66,True,True,True,1,0,0,2,1,2
24,74,9,1,3,63,True,True,True,0,0,1,0,1,0
33,86,7,0,3,72,True,True,True,0,1,1,0,2,2
14,61,7,3,2,62,True,True,True,1,1,0,1,2,0
18,63,8,1,1,64,False,True,False,2,2,1,2,1,0
21,64,7,2,2,61,False,True,True,1,0,2,0,1,1
25,77,7,0,2,70,True,True,True,2,1,0,2,1,0
17,93,6,1,2,67,False,True,False,1,1,1,0,2,0
3,96,10,3,4,66,True,True,False,2,2,1,0,1,0
28,70,6,2,4,66,True,True,True,1,1,1,0,0,0
25,83,8,1,3,68,True,True,True,0,1,0,1,2,1
10,91,10,0,3,67,True,True,True,2,2,1,0,1,2
16,72,5,1,3,65,False,True,True,1,2,1,2,2,1
29,76,8,0,4,70,True,False,True,1,2,0,1,2,1
29,81,7,1,4,69,True,False,True,1,1,1,2,1,1
26,65,10,1,4,68,True,True,True,1,1,1,0,2,2
19,61,6,0,1,61,False,True,True,1,1,1,2,1,0
20,66,6,0,5,65,True,True,True,1,2,0,1,2,0
19,85,7,3,2,71,False,True,True,2,2,1,1,1,1
27,63,6,0,3,66,False,True,False,1,2,0,1,1,0
15,68,6,0,3,62,False,False,False,1,2,1,2,1,0
15,74,10,0,2,61,False,True,True,0,0,1,0,2,2
26,63,7,1,2,67,True,True,True,2,2,1,0,2,0
20,68,6,0,3,66,True,True,True,1,2,1,0,2,0
28,96,6,1,2,71,False,False,True,0,2,2,2,1,0
16,61,8,0,3,62,True,True,False,1,2,2,0,2,1
20,86,8,1,3,67,True,True,True,1,1,0,2,1,2
14,75,6,0,2,64,True,True,True,1,1,1,0,2,0
20,87,5,2,3,68,False,True,False,1,0,1,1,1,0
11,84,7,3,4,67,True,True,True,1,1,2,1,1,1
17,69,7,1,2,63,True,True,True,1,1,2,2,0,0
11,94,6,2,4,70,False,True,True,2,2,1,1,1,0
24,80,9,1,1,67,True,True,True,0,2,1,0,0,0
24,93,8,1,3,71,True,True,False,1,2,0,1,2,0
10,76,7,3,4,62,True,True,False,1,0,0,1,1,0
28,99,6,3,4,75,True,True,True,1,1,1,0,1,0
35,91,10,1,5,72,True,True,True,0,1,0,1,1,0
20,99,5,4,3,73,True,True,True,1,0,0,2,1,1
16,81,6,3,3,64,False,True,False,0,1,2,0,0,0
37,79,6,1,1,73,False,True,True,1,2,2,2,1,0
12,90,7,2,2,66,True,True,True,1,0,0,0,2,2
20,95,8,1,3,69,False,True,False,0,0,2,1,1,0
21,99,5,1,4,70,True,True,True,1,1,2,0,1,1
28,73,6,1,0,70,True,True,True,1,2,1,1,1,2
22,92,8,0,2,71,False,True,False,2,2,1,1,2,0
17,68,6,0,4,64,True,True,False,0,2,2,0,1,1
14,82,6,7,4,71,False,True,False,1,2,0,1,2,2
18,67,7,1,2,63,True,True,False,2,1,2,0,0,0
14,74,6,2,4,68,True,True,True,2,2,0,0,2,1
20,97,7,3,3,71,False,True,True,1,1,1,1,2,1
17,66,8,4,5,65,True,True,False,1,1,1,1,2,0
11,85,7,1,3,66,True,False,True,2,1,1,0,1,0
28,84,9,0,3,72,True,True,False,2,2,2,2,1,0
17,65,8,1,4,65,True,True,True,2,2,0,0,1,1
12,73,7,1,3,60,False,False,True,0,1,1,0,1,0
19,83,7,2,4,67,False,False,True,0,1,2,0,2,2
20,67,10,1,2,65,False,True,False,1,2,2,0,1,2
10,92,6,0,2,64,True,True,True,2,0,2,0,1,0
22,99,7,2,4,72,True,True,True,2,2,1,2,2,0
14,69,6,3,2,62,False,True,False,2,1,1,0,0,0
30,67,8,0,4,67,True,True,True,1,1,1,0,1,0
23,78,10,1,3,67,True,True,False,1,1,1,1,1,2
18,90,7,4,3,69,False,True,True,1,1,0,1,1,1
16,71,7,1,4,65,True,True,False,2,2,0,1,0,1
19,61,7,0,3,62,False,True,True,1,2,0,1,2,1
24,82,5,0,3,69,True,True,False,2,1,1,1,1,2
20,98,7,1,3,72,False,True,True,1,2,1,2,1,1
19,76,10,1,3,63,True,True,True,0,2,0,0,1,1
20,77,8,1,3,64,False,True,True,2,1,0,1,1,1
16,99,9,1,3,67,True,True,True,0,1,1,2,1,1
18,88,9,2,4,70,False,True,True,1,1,2,2,2,2
7,89,6,3,2,64,True,True,False,2,0,1,0,2,0
26,83,10,1,2,69,False,True,True,1,1,1,2,1,0
22,99,4,2,4,72,False,True,False,2,2,0,1,1,0
15,88,7,4,2,69,True,True,False,1,1,1,1,1,2
31,96,4,3,5,75,True,True,False,2,1,1,0,1,0
21,88,4,1,2,67,False,True,True,0,1,0,1,1,2
14,89,8,1,3,67,True,True,False,1,1,2,0,1,1
25,72,6,0,2,66,False,True,True,1,1,2,1,1,0
22,72,9,0,3,64,True,True,True,1,0,2,1,1,0
22,91,4,2,3,68,False,True,False,1,0,1,0,2,0
17,72,7,1,5,66,True,True,True,2,1,2,0,1,0
23,83,5,3,2,69,False,True,True,2,1,1,0,1,2
18,70,7,1,3,65,True,True,True,2,0,1,1,2,1
23,93,9,2,3,70,True,True,False,1,0,2,1,0,0
9,64,10,0,3,57,True,True,False,1,0,0,1,1,0
17,93,8,2,3,69,False,True,False,1,1,0,2,2,1
30,84,5,0,2,70,True,True,True,2,0,0,1,0,2
15,67,5,4,2,63,True,True,False,0,1,1,1,1,1
16,82,7,1,3,66,False,True,True,1,1,1,1,0,2
17,71,6,3,3,64,True,True,False,1,1,1,1,1,0
13,73,8,0,3,65,False,True,True,1,2,1,2,2,2
7,74,10,1,4,64,False,True,True,2,1,2,2,1,0
19,63,6,2,4,62,True,True,True,1,0,2,1,1,0
21,99,6,1,2,71,True,True,False,2,1,0,1,1,1
20,61,5,1,2,64,False,True,True,1,2,1,1,1,2
19,86,7,1,2,72,True,True,True,2,2,2,1,2,0
20,75,7,0,2,64,False,True,True,1,1,1,0,1,1
26,86,7,2,4,71,True,True,False,1,0,1,2,2,2
19,74,8,5,4,68,True,True,True,1,1,2,1,2,1
17,87,8,3,2,68,True,False,True,1,1,1,2,0,1
18,89,7,2,3,68,False,True,True,1,1,1,1,1,1
23,88,7,3,3,69,False,True,True,1,1,1,0,2,0
28,65,7,1,3,67,True,True,True,0,1,2,0,2,1
16,86,7,0,4,66,False,True,False,1,0,0,0,1,0
21,71,6,1,4,65,True,True,False,1,1,1,0,1,2
22,61,5,0,2,63,False,True,False,1,2,2,2,0,0
14,77,7,1,2,62,False,True,True,2,0,1,1,2,0
20,77,6,1,1,67,False,True,False,2,2,1,2,0,1
11,79,8,2,4,65,True,True,True,1,1,1,0,1,0
9,88,7,1,3,66,True,True,True,1,1,1,0,1,1
22,72,7,2,4,66,False,False,True,0,2,1,1,1,0
18,73,8,0,1,64,True,True,True,1,1,1,2,1,1
21,62,5,5,4,67,True,True,True,2,1,1,0,1,0
20,87,10,2,2,67,False,True,True,1,1,1,1,1,1
14,83,4,1,4,61,False,True,True,0,0,0,0,1,0
20,74,9,1,5,66,True,True,True,1,1,1,0,1,0
13,88,7,2,4,66,True,True,False,2,1,1,1,1,1
28,81,6,1,2,67,True,True,True,1,0,1,0,1,0
12,79,5,1,5,64,False,True,True,2,1,2,0,0,0
19,80,6,1,3,64,False,True,True,2,0,0,0,1,0
14,85,7,2,2,67,False,True,True,0,1,1,1,2,1
23,86,7,2,3,68,False,True,False,0,2,0,1,2,1
18,72,9,2,4,64,False,True,True,1,0,1,1,1,0
17,66,7,0,3,63,True,True,False,1,1,1,1,1,1
25,66,7,2,3,68,True,True,True,1,2,1,0,2,1
20,86,8,2,2,64,False,True,False,0,0,0,0,1,0
23,95,7,2,4,70,True,True,True,0,1,2,0,1,0
14,76,7,3,3,64,False,True,False,0,1,1,1,1,1
12,67,7,0,2,59,False,True,True,2,1,1,2,1,0
21,90,8,4,2,71,True,True,True,2,1,1,0,2,0
18,93,6,3,5,67,True,True,True,0,1,1,0,1,0
24,95,6,3,3,73,True,True,False,1,0,2,0,1,2
20,84,8,3,3,66,False,True,True,0,0,1,2,1,0
21,94,5,2,2,73,False,True,False,2,2,1,0,2,1
10,61,7,1,4,62,True,True,True,2,1,2,1,1,0
31,64,6,1,3,69,False,True,True,1,2,1,0,2,0
19,64,8,3,3,66,False,True,False,1,2,1,1,2,2
24,89,9,1,3,68,True,True,False,1,0,1,0,2,0
15,63,6,4,5,65,True,True,True,1,1,0,2,1,0
22,80,8,1,2,67,True,True,True,1,1,2,0,1,1
12,79,7,2,2,64,True,True,True,1,1,0,1,1,0
23,72,6,0,3,67,True,False,False,2,2,1,1,2,0
18,95,7,3,3,66,True,True,False,0,0,0,1,1,0
20,67,9,1,3,68,False,True,True,2,1,2,2,2,0
24,74,7,3,2,68,True,True,True,1,1,0,1,2,1
13,91,9,1,2,64,True,True,True,1,0,0,0,1,1
16,61,7,2,1,63,True,True,True,2,1,0,1,1,0
23,87,5,2,3,72,False,True,True,2,1,1,1,1,1
33,93,7,1,1,75,False,True,True,2,1,1,0,2,2
19,97,5,2,3,71,False,True,True,2,1,0,0,1,0
24,95,7,2,3,71,False,True,True,2,1,0,2,2,0
19,73,6,4,5,66,True,True,True,1,1,0,1,1,1
32,83,10,3,4,71,True,False,False,2,1,1,0,1,0
10,63,9,0,5,61,False,True,True,2,1,0,1,2,2
21,70,7,1,3,65,True,True,True,1,1,1,1,1,0
10,64,9,1,1,58,False,True,False,1,0,0,0,1,0
5,73,6,1,2,62,True,True,True,2,0,2,1,1,0
22,95,5,2,0,69,False,True,True,2,0,1,2,2,1
21,74,8,1,3,65,True,True,True,1,0,1,1,1,2
18,82,8,3,4,69,True,True,False,2,1,2,0,1,0
19,77,6,1,3,68,True,True,False,2,1,2,0,2,1
39,78,6,0,2,70,False,True,True,1,1,1,0,1,1
18,99,8,4,4,72,True,True,True,2,1,1,0,1,0
23,72,4,3,4,66,True,False,False,0,1,0,0,1,2
16,85,8,2,4,68,True,True,False,0,2,0,2,1,0
22,77,7,2,4,67,True,True,False,1,1,2,0,0,1
19,62,8,1,2,61,True,True,True,2,0,1,0,1,1
18,80,8,1,2,64,True,True,True,0,0,1,0,2,1
31,93,6,3,2,74,False,True,True,2,1,1,1,1,0
27,64,5,1,3,64,False,True,True,1,1,2,0,2,0
21,63,9,2,2,64,True,True,True,2,0,1,1,1,2
6,66,7,2,4,61,True,True,True,2,1,0,0,1,2
18,91,7,3,3,71,True,True,False,2,2,1,0,1,0
36,89,8,2,3,72,True,True,False,2,0,0,0,2,1
19,83,6,0,5,68,False,True,False,2,2,1,1,1,2
27,79,8,2,5,69,True,True,True,0,2,2,0,1,1
29,96,8,2,4,74,False,False,True,1,2,2,0,2,0
21,91,9,3,4,70,True,True,True,1,2,0,0,1,1
15,92,9,1,2,69,True,True,True,2,0,0,2,2,2
5,93,7,2,3,64,False,True,True,0,0,1,1,2,2
24,86,8,2,5,71,True,True,True,0,0,1,2,1,2
15,78,7,0,3,65,True,True,True,2,0,0,2,1,1
21,95,7,0,3,71,True,True,True,2,1,1,1,1,0
13,97,5,1,2,71,True,True,True,2,2,0,1,2,2
18,61,7,5,2,66,True,True,True,0,1,1,2,2,2
20,62,4,1,4,64,False,True,True,1,1,2,2,0,0
22,98,7,0,3,70,False,True,False,1,1,1,1,1,0
13,71,9,1,3,61,False,True,False,0,0,0,2,2,0
27,95,8,1,3,71,True,True,False,1,1,2,1,0,0
16,76,7,0,3,65,False,True,True,1,1,1,0,1,2
10,65,7,0,3,59,False,True,True,0,2,1,0,2,0
19,63,6,3,2,63,True,True,True,1,1,0,1,1,1
20,66,6,1,3,64,True,True,True,1,1,0,2,2,2
21,70,8,0,4,63,False,True,True,0,0,0,2,1,1
28,80,5,1,2,70,False,True,False,2,2,1,0,1,2
19,88,5,1,3,70,True,True,True,2,1,1,1,2,0
19,99,8,1,4,72,True,True,False,2,2,1,1,1,1
13,78,7,0,2,65,False,True,True,1,2,2,0,2,1
25,81,7,3,1,71,True,True,True,2,1,2,1,1,2
21,81,7,3,1,70,True,True,True,2,1,1,1,1,2
17,82,10,1,3,66,False,True,False,1,0,1,2,2,0
9,81,7,2,3,64,True,True,True,1,1,1,0,1,0
29,60,7,0,4,64,False,True,True,0,2,1,0,1,2
13,60,10,1,4,59,False,True,True,2,0,0,1,1,1
16,64,7,5,4,65,True,True,True,1,2,1,0,0,0
22,64,10,1,3,66,True,True,True,2,1,1,0,2,0
13,88,4,1,2,67,True,True,True,1,1,2,2,1,0
11,68,5,1,4,62,True,True,True,2,1,1,0,1,0
7,96,6,1,3,65,False,True,False,2,0,1,2,1,1
24,97,8,3,2,73,True,True,True,2,1,1,0,1,2
17,99,10,1,2,70,False,True,False,1,1,0,1,1,1
38,98,6,2,4,75,False,True,True,0,1,1,0,0,2
14,71,8,0,3,66,True,True,True,2,2,1,1,1,2
14,80,10,1,3,65,False,True,True,2,1,0,0,1,2
17,67,9,1,3,64,False,True,True,1,1,1,1,0,2
21,92,6,2,5,70,False,True,True,2,0,0,0,1,1
17,96,8,0,5,71,True,True,False,1,2,1,1,1,0
24,94,8,0,3,68,False,True,True,0,1,0,1,1,0
14,77,6,1,2,64,True,True,False,1,1,0,0,2,1
12,90,8,2,3,67,False,True,True,2,2,0,0,0,0
9,64,6,6,6,65,True,True,True,1,2,1,0,2,0
7,62,7,3,3,62,True,True,True,2,1,1,1,1,2
17,90,5,1,1,68,True,True,True,0,2,0,1,1,1
18,77,4,1,2,66,True,True,False,2,1,1,1,0,1
16,100,7,1,2,69,True,True,True,2,2,2,0,1,1
27,64,7,3,4,68,True,True,True,1,1,2,2,1,0
27,94,5,0,2,71,False,True,True,1,0,1,1,2,1
18,79,8,3,4,68,True,True,True,1,2,1,0,0,1
9,93,7,0,2,64,True,True,False,2,0,1,0,0,1
17,93,8,0,3,66,False,True,True,0,1,0,0,1,1
16,97,8,0,2,70,True,True,False,1,0,2,2,2,0
16,72,9,1,1,60,False,True,True,0,1,1,1,2,1
16,98,8,0,2,69,True,True,True,1,1,0,0,2,1
16,66,7,1,4,65,True,True,True,1,1,0,1,1,1
18,63,7,1,2,66,True,True,True,2,2,1,1,2,0
16,77,10,1,3,64,False,True,False,1,0,1,1,1,0
21,93,8,0,1,71,False,True,True,1,2,1,2,2,1
22,79,7,0,3,66,False,True,True,2,0,1,1,1,1
15,93,7,0,3,66,True,True,True,1,0,0,0,1,0
28,89,6,1,3,68,False,True,False,1,1,1,0,0,0
14,68,5,1,5,63,False,True,True,2,2,2,2,1,0
10,98,10,1,2,66,True,True,True,1,0,0,0,2,1
22,62,8,0,2,61,False,False,True,0,1,0,1,2,1
15,96,5,4,3,70,False,True,False,1,0,2,0,2,1
22,72,7,5,2,68,True,True,False,1,2,0,2,1,1
6,80,9,5,2,65,True,True,True,1,1,0,0,1,2
28,77,6,0,1,69,False,True,True,2,1,2,0,1,2
24,67,6,0,4,67,True,True,True,1,2,0,1,1,1
11,74,8,0,3,62,False,True,True,2,1,0,1,1,0
11,68,8,2,4,61,True,True,False,0,2,0,0,2,0
30,68,6,1,3,70,True,True,True,2,2,2,1,1,2
16,67,6,0,3,65,True,True,True,2,1,1,2,0,1
15,80,8,1,4,65,False,True,True,2,1,1,0,1,0
6,92,5,1,4,66,True,True,True,1,1,1,0,2,0
18,83,6,1,3,66,True,False,False,1,2,0,1,2,0
19,96,7,1,3,69,True,True,True,1,1,2,0,1,1
24,85,8,1,3,70,False,True,True,2,2,1,0,1,0
12,88,6,1,1,63,False,False,True,2,1,0,1,2,0
11,87,8,1,3,64,False,True,True,0,1,2,1,1,0
23,78,9,1,2,65,False,True,True,2,0,2,0,2,1
26,88,6,1,4,71,True,True,True,2,1,1,0,2,0
11,63,10,0,3,61,True,True,True,1,1,2,1,1,0
26,94,9,2,3,69,True,True,True,0,0,0,2,1,0
20,91,7,1,4,69,False,True,True,2,1,1,1,1,0
27,70,7,1,3,66,False,True,True,1,1,0,0,1,0
20,91,6,3,2,72,False,True,True,2,1,1,2,2,0
5,61,9,1,3,60,False,True,True,2,1,2,1,1,1
19,69,7,0,1,62,False,True,True,0,0,1,0,1,1
26,63,5,3,5,66,True,True,True,1,1,1,1,2,0
15,91,4,1,2,69,True,True,False,1,2,0,2,2,0
18,90,7,2,3,69,False,True,True,2,1,1,1,0,2
19,93,7,3,3,71,False,True,False,1,2,0,1,1,0
3,60,6,1,1,57,True,True,True,1,0,0,0,1,2
30,80,5,0,4,72,False,True,False,2,2,1,0,1,2
15,88,4,1,4,66,True,True,False,0,1,1,1,2,0
23,66,6,1,3,66,True,True,True,1,1,1,1,1,1
19,86,6,3,3,70,False,True,True,1,1,1,1,2,1
28,63,8,2,2,67,False,True,True,1,1,1,0,2,0
22,67,7,1,3,65,True,True,False,1,1,1,1,0,1
19,79,9,1,3,63,True,True,True,1,1,0,0,1,0
15,86,8,3,3,68,False,True,True,2,0,1,0,1,1
25,66,8,0,3,63,True,True,True,0,1,1,1,1,0
9,67,8,3,5,63,True,True,False,1,2,1,1,2,1
24,68,5,1,4,68,True,True,True,1,1,2,2,1,1
13,70,6,2,0,60,True,True,True,1,1,1,0,1,1
28,69,10,0,2,67,False,True,False,1,1,2,1,1,0
21,76,4,0,3,65,True,True,True,0,0,2,0,0,1
24,86,7,0,2,68,True,True,True,2,0,1,0,2,1
20,78,8,0,2,62,False,True,True,1,0,1,1,1,0
9,91,4,2,4,65,False,True,True,1,0,0,1,1,2
15,89,6,1,3,66,True,True,False,1,1,2,0,1,0
24,65,10,3,4,67,True,True,True,1,1,0,1,2,0
21,62,7,1,2,60,True,False,True,0,2,0,2,1,0
27,95,6,2,4,74,True,True,True,0,2,2,1,1,2
22,63,7,1,4,62,True,True,True,0,0,1,2,1,0
14,66,6,0,3,61,True,True,True,0,1,0,2,1,1
15,61,10,0,4,63,False,True,True,1,1,2,1,2,0
21,85,6,2,3,66,False,True,True,1,0,1,0,1,1
6,83,6,1,4,65,False,True,True,1,1,1,0,1,2
30,99,5,0,3,72,False,True,False,0,1,1,1,1,2
23,95,7,1,2,70,False,True,False,2,1,1,0,1,0
27,76,7,1,3,71,True,True,True,2,2,1,1,1,2
11,75,9,1,2,64,True,False,False,2,2,1,2,2,1
27,72,5,1,2,70,False,True,True,1,2,0,2,1,1
33,66,8,2,3,68,False,True,True,1,1,1,1,0,0
12,66,7,1,3,61,True,False,True,0,2,1,1,1,0
25,65,4,1,2,68,True,True,True,2,1,2,2,1,0
20,65,6,1,2,64,False,True,True,0,1,1,0,2,2
11,70,6,2,4,64,True,True,True,1,2,0,1,1,0
23,72,10,2,4,71,True,True,False,1,2,1,1,2,2
25,98,8,0,2,72,True,True,False,1,2,1,1,1,1
16,83,7,0,1,66,True,True,True,1,1,1,2,1,1
27,100,4,4,3,74,True,True,True,0,1,0,0,2,0
10,75,4,3,3,65,True,True,True,1,1,1,1,2,2
11,78,8,1,3,64,False,True,True,2,2,0,0,1,0
21,73,8,1,4,69,True,True,True,2,1,1,1,2,1
20,67,6,1,3,62,False,False,True,1,1,0,0,1,1
16,66,7,2,2,62,True,True,True,1,1,2,1,1,2
25,98,7,2,3,72,True,True,True,0,0,1,0,0,2
23,99,7,1,3,73,False,True,True,1,2,2,1,1,0
25,62,6,1,4,64,False,True,True,1,0,2,1,1,2
19,66,8,2,3,65,False,True,True,1,1,1,1,2,0
24,77,9,1,1,70,True,True,True,2,2,1,0,1,0
17,67,6,1,3,66,True,True,True,1,1,2,2,2,2
32,75,5,1,2,70,False,True,True,0,2,0,2,1,1
15,65,6,2,3,63,True,True,False,1,2,0,1,1,0
33,78,7,1,4,69,False,True,True,0,0,1,0,2,0
20,71,8,0,2,64,True,True,True,2,1,0,1,1,0
12,74,8,2,5,63,False,True,False,0,1,1,1,1,2
28,64,8,2,3,66,False,True,False,1,1,0,1,1,2
21,77,8,2,1,68,True,True,False,1,1,0,2,1,1
25,99,7,0,3,97,True,True,True,1,1,1,2,2,0
27,73,9,2,1,67,False,True,True,0,0,1,1,2,0
22,95,7,0,4,71,False,True,False,1,1,1,1,1,1
16,94,8,2,2,66,True,True,True,0,0,0,0,2,1
26,98,7,2,2,72,True,True,True,1,0,1,0,1,2
20,92,7,2,4,70,True,True,True,2,1,0,0,0,2
24,86,7,1,3,69,True,True,True,1,1,1,0,1,0
7,94,9,2,3,66,True,True,True,1,0,2,1,1,2
23,63,7,2,3,69,False,True,False,2,2,0,1,2,2
16,79,6,2,3,65,True,False,False,1,1,0,1,2,1
30,100,6,0,4,75,False,True,True,2,2,1,0,1,1
